"CORAZON G. CLEMENA REAL ESTATE LESSOR","54, DANNY FLORO ST., (CGC CMPD)Bagong Ilog","APT REAL ESTATE LESSOR - BUILDING","54, DANNY FLORO ST.","(CGC CMPD)BAGONG ILOG","14.5705732","121.0701573"
"YANEZA, MA. SHIELA ANTONI","72 RTW SECTION,, ., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","72 RTW SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TANGCUANGCO, CHERRY ANNE AGA","73 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","73 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TAN LEE, TERESITO BERINO","73 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; FIX FIX TAXES - LOCAL WINE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","73 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SAMBITORY, HANIFAH LIMBONGBONGAN","74 R.T.W. SECTION, PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","74 R.T.W. SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"RAMIREZ, LAARNI CULALA","74, CHICKEN SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET -  CHICKEN","74, CHICKEN SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SANTOS, MERLYN DELOS ANGELES","75 GLASSWARE SECTION, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","75 GLASSWARE SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"NGO, HELENE SY","75 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","75 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"CORNEJO, BIENVENIDA GUSTO","76 COOKED FOOD, PASIG PUBLIC MARKET","PES COOKED FOOD","76 COOKED FOOD","PASIG PUBLIC MARKET","14.558631","121.0840904"
"NGO, PINKY TAN","76 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","76 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MARUHOM, ANALIA SARIPADA","76 RTW, PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","76 RTW","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DELA PEÑA, VIVIAN NABLO","76 VEG. (R) SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","76 VEG. (R) SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DE GUZMAN JR., ALFREDO GERONIMO","77 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","77 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SABILE, FEDERICO CATINGCO","77 GLASSWARE SECTION,, Pasig Public Market, Pasig Public Market","PRT GLASSWARE SECTION","77 GLASSWARE SECTION,, Pasig Public Market","PASIG PUBLIC MARKET","14.558631","121.0840904"
"AJUSTO, VIRGINIA MACAPAGAL","77 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","77 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"OBTIAL, TERESA MAGPANTAY","77 VEGETABLE - RETAIL SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","77 VEGETABLE - RETAIL SECTION,","PASIG PUBLIC MARKET","14.6067783","121.1051292"
"ISON, EDGARDO CUEVAS","78 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; FIX RETAILER - WINES & LIQUOR; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","78 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ORTEGA, SONIA LUMBERA","78 VEG. (R) SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","78 VEG. (R) SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ABUBACAR, ALLAN IBRAHIM","79 GLASSWARE SEC, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","79 GLASSWARE SEC","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MARCELO, THERESA GONDRA","79 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","79 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BELLO, LARKSPUR LOUISSE DE GUZMAN","79 RTW SECTION,, ., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","79 RTW SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BARRETTO, CHARITO SOBERANO","8 C/FOOD ESC., PASIG PUBLIC MARKET","PES COOKED FOOD","8 C/FOOD ESC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"P.I. DRUGSTORE - MUTYA NG PASIG / 1","8 COMMERCIAL, PASIG PUBLIC MARKET","DRG DRUG STORE; RET RETAILER","8 COMMERCIAL","PASIG PUBLIC MARKET","14.558631","121.0840904"
"OLAN, DANILO LINDO","8 EGG SECTION,, ., PASIG PUBLIC MARKET","PES PUBLIC MARKET - EGG VENDOR","8 EGG SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"FLORES, MERCED MAGSINO","8 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","8 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"OGSIMER, NORMA BAGALAY","8 GROCERY - MINI SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET - MINI GROCERY","8 GROCERY - MINI SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PONGPONG, PERLITA GAPUD","8 NOVELTIES SECTION,, PASIG PUBLIC MARKET","PRT PUBLIC MARKET - NOVELTIES","8 NOVELTIES SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"RIVERA, SERAFIN FLORES","80 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","80 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"CUEVAS, MARLENE LUCAS","80 FISH SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - FISH","80 FISH SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MARCELO, NICOLE THERISE GONDRA","80 GROCERY - BIG SECTION,, ., PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","80 GROCERY - BIG SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SANTOS, ERLINDA ESTONACTOR","81 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","81 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ISMAEL, MELANIA MAYO","81 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","81 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"COSTALES, JENNETH LALUCIS","82 COOKED FOOD SECTION,, Pasig Public Market","PES COOKED FOOD","82 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"COLETO, DENNIS BERCES","82 D/FISH SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","82 D/FISH SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SANTOS, LERMA OSEÑA","82 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; RET LOCAL WINE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","82 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DEL MORO, VIOLETA PERMEJO","82 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","82 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TORILLA, MARCELINO BUCASAS","82 VEGETABLE - RETAIL SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","82 VEGETABLE - RETAIL SECTION,","PASIG PUBLIC MARKET","14.6067783","121.1051292"
"MANRIQUE, WILLIAM CEDRIC MANUEL","83 C/FOOD SEC., PASIG PUBLIC MARKET","PES COOKED FOOD","83 C/FOOD SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ILAG, GUIDO ORTEGA","83 DRIED FISH SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","83 DRIED FISH SECTION,","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"ILAO, RONALD MAGSINO","83 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; RET LOCAL WINE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","83 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MAGNO, ELSA BAUTISTA","83 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","83 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ILAG, CLEMENTE ORTEGA","84 DRIED FISH SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","84 DRIED FISH SECTION,","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"DELA CRUZ, TERESITA BALUYOT","84 FISH SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - FISH","84 FISH SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MANAOIS ROSANNA CAUGIRAN","84 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","84 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DE LEON, MAY BAUTISTA","84 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","84 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"GONATO, ELIZABETH ESMENDA","84-A C/FOOD SEC., PASIG PUBLIC MARKET","PES COOKED FOOD","84-A C/FOOD SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"LALUCIS, YOLANDA DE SILVA","85 C/FOOD SEC., PASIG PUBLIC MARKET","PES COOKED FOOD","85 C/FOOD SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TAPAR, JOSEFINA CAMU","85 DRIED FISH SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","85 DRIED FISH SECTION","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"BAUTISTA, AMOR CAOLE","85 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","85 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MACASIEB, RODALYN VILLOSO","85 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; FIX FIX TAXES - LOCAL WINE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","85 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SANTOS, ROSSANA GRACIA BABON","85 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","85 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"HERNANDEZ, VERLA FREZNO","85 VEGETABLE - RETAIL SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","85 VEGETABLE - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BENITO, NICANORA MALANAY","86 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","86 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TAPAR, DOMINGO OLIMAN","86 DRIED FISH SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","86 DRIED FISH SECTION","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"ILAGAN, BENEDICTO LEVISTE","86 GLASSWARE SEC., PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","86 GLASSWARE SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TABLATE, JONATHAN VEGA","86 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","86 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"VILLANUEVA, MARK HAROLD PANLILIO","86 MINI GROCERY, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES; PRT PUBLIC MARKET - MINI GROCERY","86 MINI GROCERY","PASIG PUBLIC MARKET","14.5782718","121.0505601"
"CAMU, CARLO EMMANUEL OCAMPO","86 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","86 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PALOMERAS, BERNIE FERRER","86 VEG. (RET.) SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","86 VEG. (RET.) SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"CARLOS JOSE/ROSALINDA CORPUZ","87 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","87 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"NATANAUAN, NENITA GOMEZ","87 DRIED FISH SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","87 DRIED FISH SECTION,","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"GARCIA, MARY GRACE VASQUEZ","87 GROCERY SEC., PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","87 GROCERY SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ROSALES, EMELITA ASIS","87 RTW SECTION, PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","87 RTW SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DELA TORRE, EDGAR ALBIOS","88 D/FISH SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","88 D/FISH SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ALLEQUIR, FREDDIE YLAR","88 GLASSWARE SECTION,, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","88 GLASSWARE SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MACASIEB, RICHARD CANCINO","88 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; FIX FIX TAXES - LOCAL WINE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","88 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ABADA, ARCHIE ALGADO","88 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","88 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"LATAYAN, RICKY OLAN","88 VEG. (R) SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","88 VEG. (R) SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MENDOZA, PATRIA BUE","89 D/FISH SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","89 D/FISH SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PINEDA, JAYSON VEGA","89 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","89 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"CATALUNA, ESTHER R.","89 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","89 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DAYAWON, CECILIA NERIZON","89 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","89 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DELA CRUZ, RHONALY JOYCE DE GUZMAN","9 COOKED FOOD SECTION, PASIG PUBLIC MARKET","PES COOKED FOOD","9 COOKED FOOD SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"STA. MARIA, CENA SAN JOSE","9 FRUITS SECTION W/S, PASIG PUBLIC MARKET","PES FRUIT SECTION","9 FRUITS SECTION W/S","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"PUNDATO, KAIRODIN TAMBILAWAN","9 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","9 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"LIM, AGNES CASTRO","9 NOVELTY SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - NOVELTIES","9 NOVELTY SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DE RAFAEL, MARY ANN PALACIO","9 VEGETABLES - WHOLESALE SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","9 VEGETABLES - WHOLESALE SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SABALLA, EMILY DEL VALLE","90 COOKED FOOD SECTION,, ., PASIG PUBLIC MARKET","PES COOKED FOOD","90 COOKED FOOD SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DELA TORRE, ALELI ALBIOS","90 D/FISH SEC, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","90 D/FISH SEC","PASIG PUBLIC MARKET","14.558631","121.0840904"
"POQUIZ, LIMUEL DE VERA","90 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","90 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BOLANOS, EDGAR SANCHEZ","90 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","90 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PANDES, NORMA DE JESUS","91 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","91 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SAN JUAN, LUCILA SANDOVAL","91 D/FISH SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","91 D/FISH SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DE LUNA, RICARDO PALACIO","91 GLASSWARE SECTION, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","91 GLASSWARE SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PEDERNAL, YOLANDA HIYAO","91 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","91 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"GUEVARRA, PEDRITA TULIN","91 Vegetable Section,, ., Pasig Public Market","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","91 Vegetable Section,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DAVID, ELIZABETH GARCIA","92 COOKED FOOD SEC., PASIG PUBLIC MARKET","PES COOKED FOOD","92 COOKED FOOD SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MALIGAYA, GINA CORRAL","92 D/FISH SECTION, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","92 D/FISH SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PALOMERAS JR., FILOMINO FERRER","92 FRUITS (R) SE, PASIG PUBLIC MARKET","PES FRUIT SECTION","92 FRUITS (R) SE","PASIG PUBLIC MARKET","14.558631","121.0840904"
"DE LUNA, ANASTACIA COLOMA","92 GLASSWARE SECTION,, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","92 GLASSWARE SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MORAL, ARCHIE SANTOS","92 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","92 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ALMIRA, KRISCHARM MANALO","92 VEGETABLE - RETAIL SECTION,, ., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","92 VEGETABLE - RETAIL SECTION,, .","PASIG PUBLIC MARKET","14.6067783","121.1051292"
"CASABUENA, JANETH LORO","93 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","93 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"COLORICO, LETICIA COSTO","93 DRIED FISH SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","93 DRIED FISH SECTION,","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"REYES, ORESTES ESPIRITU","93 FRUITS - RETAIL SECTION,, ., PASIG PUBLIC MARKET","PES FRUIT SECTION","93 FRUITS - RETAIL SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"VALDEZCO, PATRICIA COLOMA","93 GLASSWARE SECTION,, ., PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","93 GLASSWARE SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"SALMO, LEONILO L.","93 GROCERY SECTION, PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","93 GROCERY SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TULIN, PAMELA ROSE AGUILAR","93 VEGETABLE - RETAIL SECTION,, ., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","93 VEGETABLE - RETAIL SECTION,, .","PASIG PUBLIC MARKET","14.6067783","121.1051292"
"SANTOS, PAUL SY","94 C/FOOD SEC., PASIG PUBLIC MARKET","PES COOKED FOOD","94 C/FOOD SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"COLORICO, JIMMY BRONDIAL","94 D/FISH SEC., (FOR. N/VEG), PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","94 D/FISH SEC., (FOR. N/VEG)","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BILARO, VERONICA MANAIT","94 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","94 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BALLESTEROS, WILLIAM LIM","94 VEGETABLE - RETAIL SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","94 VEGETABLE - RETAIL SECTION,","PASIG PUBLIC MARKET","14.6067783","121.1051292"
"VELA, JUAN PATRICK REYES","95 COOKED FOOD SECTION, PASIG PUBLIC MARKET","PES COOKED FOOD","95 COOKED FOOD SECTION","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BORROMEO, IREEN BRONDIAL","95 DRIED FISH SECTION,, PASIG PUBLIC MARKET","PES PUBLIC MARKET - DRIED FISH/TINAPA/BAGOONG","95 DRIED FISH SECTION,","PASIG PUBLIC MARKET","14.5608245","121.0776048"
"REGALA, AIRA LIZETTE OLEGARIO","95 GLASSWARE SECTION,, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","95 GLASSWARE SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"MANERO, ROSALINDA CIELO","95 RTW SECTION,, ., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","95 RTW SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"GRAJEDA, AURORA SUASBA","96 COOKED FOOD, PASIG PUBLIC MARKET","PES COOKED FOOD","96 COOKED FOOD","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TRINIDAD, JINGBIE DOMINGO","96 GLASSWARE SECTION,, PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","96 GLASSWARE SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ALMIRA, RICHARD MANRIQUE","96 VEG. (R), PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","96 VEG. (R)","PASIG PUBLIC MARKET","14.558631","121.0840904"
"JALBUENA, NESTOR CAPISTRANO","96A GROCERY - BIG SECTION,, ., PASIG PUBLIC MARKET","PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","96A GROCERY - BIG SECTION,, .","PASIG PUBLIC MARKET","14.558631","121.0840904"
"PEJO, CLARISSA REYNOSO","97 COOKED FOOD SECTION,, PASIG PUBLIC MARKET","PES COOKED FOOD","97 COOKED FOOD SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"OLORES JR., ORLANDO INCIONG","97 FRUITS - RETAIL SECTION,, PASIG PUBLIC MARKET","PES FRUIT SECTION","97 FRUITS - RETAIL SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"TRINIDAD, MARLYN DOMINGO","97 GLASSWARE SEC., PASIG PUBLIC MARKET","PRT GLASSWARE SECTION","97 GLASSWARE SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"JALBUENA, HELEN RAMOS","97 GROCERY - BIG SECTION,, PASIG PUBLIC MARKET","FIX CIGARETTE; PES ESSENTIAL COMMODITIES - RETAILER; PRT PUBLIC MARKET -  GROCERIES","97 GROCERY - BIG SECTION,","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BAUTISTA, RONALDO VASQUEZ","97 MEAT & PORK SEC., PASIG PUBLIC MARKET","PES MEAT VENDOR","97 MEAT & PORK SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"BASTILLAS, GEMMA CRUZ","97 RTW SEC., PASIG PUBLIC MARKET","PRT PUBLIC MARKET - RTW","97 RTW SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
"ABANES, LITO GABIANA","97 VEGETABLE (R) SEC., PASIG PUBLIC MARKET","PES PUBLIC MARKET - VEGETABLES SECTION RETAIL","97 VEGETABLE (R) SEC.","PASIG PUBLIC MARKET","14.558631","121.0840904"
